mass,coupling,number of events
0.0023,0.0020433597178569417,0.0
0.0023,0.0028072162039411755,0.0
0.0023,0.0038566204211634724,0.0
0.0023,0.005298316906283708,0.0
0.0023,0.007278953843983146,0.0
0.0023,0.01,0.0
0.0027,1e-06,0.0
0.0027,1.3738237958832638e-06,0.0
0.0027,1.8873918221350957e-06,0.0
0.0027,2.592943797404667e-06,0.0
0.0027,3.562247890262444e-06,0.0
0.0027,4.893900918477499e-06,0.0
0.0027,6.723357536499335e-06,0.0
0.0027,9.236708571873865e-06,0.0
0.0027,1.2689610031679234e-05,0.0
0.0027,1.7433288221999873e-05,0.0
0.0027,2.395026619987486e-05,0.0
0.0027,3.290344562312671e-05,0.0
0.0027,4.520353656360241e-05,0.0
0.0027,6.210169418915616e-05,0.0
0.0027,8.531678524172815e-05,0.0
0.0027,0.00011721022975334806,0.0
0.0027,0.00016102620275609394,0.0
0.0027,0.0002212216291070448,0.0
0.0027,0.0003039195382313198,0.0
0.0027,0.00041753189365604,0.0
0.0027,0.0005736152510448681,0.0
0.0027,0.0007880462815669912,0.0
0.0027,0.001082636733874054,0.0
0.0027,0.0014873521072935117,0.0
0.0027,0.0020433597178569417,0.0
0.0027,0.0028072162039411755,0.0
0.0027,0.0038566204211634724,0.0
0.0027,0.005298316906283708,0.0
0.0027,0.007278953843983146,0.0
0.0027,0.01,0.0
0.0032,1e-06,0.0
0.0032,1.3738237958832638e-06,0.0
0.0032,1.8873918221350957e-06,0.0
0.0032,2.592943797404667e-06,0.0
0.0032,3.562247890262444e-06,0.0
0.0032,4.893900918477499e-06,0.0
0.0032,6.723357536499335e-06,0.0
0.0032,9.236708571873865e-06,0.0
0.0032,1.2689610031679234e-05,0.0
0.0032,1.7433288221999873e-05,0.0
0.0032,2.395026619987486e-05,0.0
0.0032,3.290344562312671e-05,0.0
0.0032,4.520353656360241e-05,0.0
0.0032,6.210169418915616e-05,0.0
0.0032,8.531678524172815e-05,0.0
0.0032,0.00011721022975334806,0.0
0.0032,0.00016102620275609394,0.0
0.0032,0.0002212216291070448,0.0
0.0032,0.0003039195382313198,0.0
0.0032,0.00041753189365604,0.0
0.0032,0.0005736152510448681,0.0
0.0032,0.0007880462815669912,0.0
0.0032,0.001082636733874054,0.0
0.0032,0.0014873521072935117,0.0
0.0032,0.0020433597178569417,0.0
0.0032,0.0028072162039411755,0.0
0.0032,0.0038566204211634724,0.0
0.0032,0.005298316906283708,0.0
0.0032,0.007278953843983146,0.0
0.0032,0.01,0.0
0.0038,1e-06,0.0
0.0038,1.3738237958832638e-06,0.0
0.0038,1.8873918221350957e-06,0.0
0.0038,2.592943797404667e-06,0.0
0.0038,3.562247890262444e-06,0.0
0.0038,4.893900918477499e-06,0.0
0.0038,6.723357536499335e-06,0.0
0.0038,9.236708571873865e-06,0.0
0.0038,1.2689610031679234e-05,0.0
0.0038,1.7433288221999873e-05,0.0
0.0038,2.395026619987486e-05,0.0
0.0038,3.290344562312671e-05,0.0
0.0038,4.520353656360241e-05,0.0
0.0038,6.210169418915616e-05,0.0
0.0038,8.531678524172815e-05,0.0
0.0038,0.00011721022975334806,0.0
0.0038,0.00016102620275609394,0.0
0.0038,0.0002212216291070448,0.0
0.0038,0.0003039195382313198,0.0
0.0038,0.00041753189365604,0.0
0.0038,0.0005736152510448681,0.0
0.0038,0.0007880462815669912,0.0
0.0038,0.001082636733874054,0.0
0.0038,0.0014873521072935117,0.0
0.0038,0.0020433597178569417,0.0
0.0038,0.0028072162039411755,0.0
0.0038,0.0038566204211634724,0.0
0.0038,0.005298316906283708,0.0
0.0038,0.007278953843983146,0.0
0.0038,0.01,0.0
0.0044,1e-06,0.0
0.0044,1.3738237958832638e-06,0.0
0.0044,1.8873918221350957e-06,0.0
0.0044,2.592943797404667e-06,0.0
0.0044,3.562247890262444e-06,0.0
0.0044,4.893900918477499e-06,0.0
0.0044,6.723357536499335e-06,0.0
0.0044,9.236708571873865e-06,0.0
0.0044,1.2689610031679234e-05,0.0
0.0044,1.7433288221999873e-05,0.0
0.0044,2.395026619987486e-05,0.0
0.0044,3.290344562312671e-05,0.0
0.0044,4.520353656360241e-05,0.0
0.0044,6.210169418915616e-05,0.0
0.0044,8.531678524172815e-05,0.0
0.0044,0.00011721022975334806,0.0
0.0044,0.00016102620275609394,0.0
0.0044,0.0002212216291070448,0.0
0.0044,0.0003039195382313198,0.0
0.0044,0.00041753189365604,0.0
0.0044,0.0005736152510448681,0.0
0.0044,0.0007880462815669912,0.0
0.0044,0.001082636733874054,0.0
0.0044,0.0014873521072935117,0.0
0.0044,0.0020433597178569417,0.0
0.0044,0.0028072162039411755,0.0
0.0044,0.0038566204211634724,0.0
0.0044,0.005298316906283708,0.0
0.0044,0.007278953843983146,0.0
0.0044,0.01,0.0
0.0052,1e-06,0.0
0.0052,1.3738237958832638e-06,0.0
0.0052,1.8873918221350957e-06,0.0
0.0052,2.592943797404667e-06,0.0
0.0052,3.562247890262444e-06,0.0
0.0052,4.893900918477499e-06,0.0
0.0052,6.723357536499335e-06,0.0
0.0052,9.236708571873865e-06,0.0
0.0052,1.2689610031679234e-05,0.0
0.0052,1.7433288221999873e-05,0.0
0.0052,2.395026619987486e-05,0.0
0.0052,3.290344562312671e-05,0.0
0.0052,4.520353656360241e-05,0.0
0.0052,6.210169418915616e-05,0.0
0.0052,8.531678524172815e-05,0.0
0.0052,0.00011721022975334806,0.0
0.0052,0.00016102620275609394,0.0
0.0052,0.0002212216291070448,0.0
0.0052,0.0003039195382313198,0.0
0.0052,0.00041753189365604,0.0
0.0052,0.0005736152510448681,0.0
0.0052,0.0007880462815669912,0.0
0.0052,0.001082636733874054,0.0
0.0052,0.0014873521072935117,0.0
0.0052,0.0020433597178569417,0.0
0.0052,0.0028072162039411755,0.0
0.0052,0.0038566204211634724,0.0
0.0052,0.005298316906283708,0.0
0.0052,0.007278953843983146,0.0
0.0052,0.01,0.0
0.0061,1e-06,0.0
0.0061,1.3738237958832638e-06,0.0
0.0061,1.8873918221350957e-06,0.0
0.0061,2.592943797404667e-06,0.0
0.0061,3.562247890262444e-06,0.0
0.0061,4.893900918477499e-06,0.0
0.0061,6.723357536499335e-06,0.0
0.0061,9.236708571873865e-06,0.0
0.0061,1.2689610031679234e-05,0.0
0.0061,1.7433288221999873e-05,0.0
0.0061,2.395026619987486e-05,0.0
0.0061,3.290344562312671e-05,0.0
0.0061,4.520353656360241e-05,0.0
0.0061,6.210169418915616e-05,0.0
0.0061,8.531678524172815e-05,0.0
0.0061,0.00011721022975334806,0.0
0.0061,0.00016102620275609394,0.0
0.0061,0.0002212216291070448,0.0
0.0061,0.0003039195382313198,0.0
0.0061,0.00041753189365604,0.0
0.0061,0.0005736152510448681,0.0
0.0061,0.0007880462815669912,0.0
0.0061,0.001082636733874054,0.0
0.0061,0.0014873521072935117,0.0
0.0061,0.0020433597178569417,0.0
0.0061,0.0028072162039411755,0.0
0.0061,0.0038566204211634724,0.0
0.0061,0.005298316906283708,0.0
0.0061,0.007278953843983146,0.0
0.0061,0.01,0.0
0.0071,1e-06,0.0
0.0071,1.3738237958832638e-06,0.0
0.0071,1.8873918221350957e-06,0.0
0.0071,2.592943797404667e-06,0.0
0.0071,3.562247890262444e-06,0.0
0.0071,4.893900918477499e-06,0.0
0.0071,6.723357536499335e-06,0.0
0.0071,9.236708571873865e-06,0.0
0.0071,1.2689610031679234e-05,0.0
0.0071,1.7433288221999873e-05,0.0
0.0071,2.395026619987486e-05,0.0
0.0071,3.290344562312671e-05,0.0
0.0071,4.520353656360241e-05,0.0
0.0071,6.210169418915616e-05,0.0
0.0071,8.531678524172815e-05,0.0
0.0071,0.00011721022975334806,0.0
0.0071,0.00016102620275609394,0.0
0.0071,0.0002212216291070448,0.0
0.0071,0.0003039195382313198,0.0
0.0071,0.00041753189365604,0.0
0.0071,0.0005736152510448681,0.0
0.0071,0.0007880462815669912,0.0
0.0071,0.001082636733874054,0.0
0.0071,0.0014873521072935117,0.0
0.0071,0.0020433597178569417,0.0
0.0071,0.0028072162039411755,0.0
0.0071,0.0038566204211634724,0.0
0.0071,0.005298316906283708,0.0
0.0071,0.007278953843983146,0.0
0.0071,0.01,0.0
0.0084,1e-06,0.0
0.0084,1.3738237958832638e-06,0.0
0.0084,1.8873918221350957e-06,0.0
0.0084,2.592943797404667e-06,0.0
0.0084,3.562247890262444e-06,0.0
0.0084,4.893900918477499e-06,0.0
0.0084,6.723357536499335e-06,0.0
0.0084,9.236708571873865e-06,0.0
0.0084,1.2689610031679234e-05,0.0
0.0084,1.7433288221999873e-05,0.0
0.0084,2.395026619987486e-05,0.0
0.0084,3.290344562312671e-05,0.0
0.0084,4.520353656360241e-05,0.0
0.0084,6.210169418915616e-05,0.0
0.0084,8.531678524172815e-05,0.0
0.0084,0.00011721022975334806,0.0
0.0084,0.00016102620275609394,0.0
0.0084,0.0002212216291070448,0.0
0.0084,0.0003039195382313198,0.0
0.0084,0.00041753189365604,0.0
0.0084,0.0005736152510448681,0.0
0.0084,0.0007880462815669912,0.0
0.0084,0.001082636733874054,0.0
0.0084,0.0014873521072935117,0.0
0.0084,0.0020433597178569417,0.0
0.0084,0.0028072162039411755,0.0
0.0084,0.0038566204211634724,0.0
0.0084,0.005298316906283708,0.0
0.0084,0.007278953843983146,0.0
0.0084,0.01,0.0
0.0098,1e-06,0.0
0.0098,1.3738237958832638e-06,0.0
0.0098,1.8873918221350957e-06,0.0
0.0098,2.592943797404667e-06,0.0
0.0098,3.562247890262444e-06,0.0
0.0098,4.893900918477499e-06,0.0
0.0098,6.723357536499335e-06,0.0
0.0098,9.236708571873865e-06,0.0
0.0098,1.2689610031679234e-05,0.0
0.0098,1.7433288221999873e-05,0.0
0.0098,2.395026619987486e-05,0.0
0.0098,3.290344562312671e-05,0.0
0.0098,4.520353656360241e-05,0.0
0.0098,6.210169418915616e-05,0.0
0.0098,8.531678524172815e-05,0.0
0.0098,0.00011721022975334806,0.0
0.0098,0.00016102620275609394,0.0
0.0098,0.0002212216291070448,0.0
0.0098,0.0003039195382313198,0.0
0.0098,0.00041753189365604,0.0
0.0098,0.0005736152510448681,0.0
0.0098,0.0007880462815669912,0.0
0.0098,0.001082636733874054,0.0
0.0098,0.0014873521072935117,0.0
0.0098,0.0020433597178569417,0.0
0.0098,0.0028072162039411755,0.0
0.0098,0.0038566204211634724,0.0
0.0098,0.005298316906283708,0.0
0.0098,0.007278953843983146,0.0
0.0098,0.01,0.0
0.0115,1e-06,0.0
0.0115,1.3738237958832638e-06,0.0
0.0115,1.8873918221350957e-06,0.0
0.0115,2.592943797404667e-06,0.0
0.0115,3.562247890262444e-06,0.0
0.0115,4.893900918477499e-06,0.0
0.0115,6.723357536499335e-06,0.0
0.0115,9.236708571873865e-06,0.0
0.0115,1.2689610031679234e-05,0.0
0.0115,1.7433288221999873e-05,0.018003963985572004
0.0115,2.395026619987486e-05,0.03398053439238345
0.0115,3.290344562312671e-05,0.12826916544793004
0.0115,4.520353656360241e-05,0.12104708694925814
0.0115,6.210169418915616e-05,0.22846328200130608
0.0115,8.531678524172815e-05,2.1559986505370516
0.0115,0.00011721022975334806,1.6276856886231734
0.0115,0.00016102620275609394,6.144161315427418
0.0115,0.0002212216291070448,5.79821991030826
0.0115,0.0003039195382313198,10.943512841656723
0.0115,0.00041753189365604,10.327348321386648
0.0115,0.0005736152510448681,0.0
0.0115,0.0007880462815669912,0.0
0.0115,0.001082636733874054,0.0
0.0115,0.0014873521072935117,0.0
0.0115,0.0020433597178569417,0.0
0.0115,0.0028072162039411755,0.0
0.0115,0.0038566204211634724,0.0
0.0115,0.005298316906283708,0.0
0.0115,0.007278953843983146,0.0
0.0115,0.01,0.0
0.0134,1e-06,0.0
0.0134,1.3738237958832638e-06,0.0
0.0134,1.8873918221350957e-06,0.0
0.0134,2.592943797404667e-06,0.0
0.0134,3.562247890262444e-06,0.0
0.0134,4.893900918477499e-06,0.0
0.0134,6.723357536499335e-06,0.0
0.0134,9.236708571873865e-06,0.0
0.0134,1.2689610031679234e-05,0.014436451560713597
0.0134,1.7433288221999873e-05,0.027247240616340224
0.0134,2.395026619987486e-05,0.10285243823005573
0.0134,3.290344562312671e-05,0.3397149889036096
0.0134,4.520353656360241e-05,0.9159647027334094
0.0134,6.210169418915616e-05,1.9016627182337877
0.0134,8.531678524172815e-05,7.830943991680705
0.0134,0.00011721022975334806,14.780059649496124
0.0134,0.00016102620275609394,26.7334402250809
0.0134,0.0002212216291070448,17.550078768123512
0.0134,0.0003039195382313198,37.26435953788106
0.0134,0.00041753189365604,0.0
0.0134,0.0005736152510448681,0.0
0.0134,0.0007880462815669912,0.0
0.0134,0.001082636733874054,0.0
0.0134,0.0014873521072935117,0.0
0.0134,0.0020433597178569417,0.0
0.0134,0.0028072162039411755,0.0
0.0134,0.0038566204211634724,0.0
0.0134,0.005298316906283708,0.0
0.0134,0.007278953843983146,0.0
0.0134,0.01,0.0
0.0158,1e-06,0.0
0.0158,1.3738237958832638e-06,0.0
0.0158,1.8873918221350957e-06,0.0
0.0158,2.592943797404667e-06,0.0
0.0158,3.562247890262444e-06,0.0
0.0158,4.893900918477499e-06,0.0008040898314622531
0.0158,6.723357536499335e-06,0.0
0.0158,9.236708571873865e-06,0.00286436730570789
0.0158,1.2689610031679234e-05,0.010812366856768443
0.0158,1.7433288221999873e-05,0.0918322775252517
0.0158,2.395026619987486e-05,0.2696143171698681
0.0158,3.290344562312671e-05,0.36347704096924865
0.0158,4.520353656360241e-05,2.401082581307276
0.0158,6.210169418915616e-05,5.179181289406156
0.0158,8.531678524172815e-05,13.440823565097917
0.0158,0.00011721022975334806,23.523147717379107
0.0158,0.00016102620275609394,40.04471068827902
0.0158,0.0002212216291070448,47.648298363301876
0.0158,0.0003039195382313198,18.60641558680329
0.0158,0.00041753189365604,17.55879830888975
0.0158,0.0005736152510448681,0.0
0.0158,0.0007880462815669912,0.0
0.0158,0.001082636733874054,0.0
0.0158,0.0014873521072935117,0.0
0.0158,0.0020433597178569417,0.0
0.0158,0.0028072162039411755,0.0
0.0158,0.0038566204211634724,0.0
0.0158,0.005298316906283708,0.0
0.0158,0.007278953843983146,0.0
0.0158,0.01,0.0
0.0185,1e-06,0.0
0.0185,1.3738237958832638e-06,0.0
0.0185,1.8873918221350957e-06,0.0
0.0185,2.592943797404667e-06,0.00033467636718906974
0.0185,3.562247890262444e-06,0.000315832719247267
0.0185,4.893900918477499e-06,0.0
0.0185,6.723357536499335e-06,0.002250148875628851
0.0185,9.236708571873865e-06,0.014864194052569335
0.0185,1.2689610031679234e-05,0.028054558297448552
0.0185,1.7433288221999873e-05,0.14372127631144505
0.0185,2.395026619987486e-05,0.299811873321992
0.0185,3.290344562312671e-05,1.077833291213204
0.0185,4.520353656360241e-05,4.322874196354098
0.0185,6.210169418915616e-05,10.174699824348961
0.0185,8.531678524172815e-05,28.805467861733504
0.0185,0.00011721022975334806,57.10266130394252
0.0185,0.00016102620275609394,68.40814474565506
0.0185,0.0002212216291070448,75.51890871267702
0.0185,0.0003039195382313198,25.28824964402599
0.0185,0.00041753189365604,8.677970104408251
0.0185,0.0005736152510448681,0.0
0.0185,0.0007880462815669912,0.0
0.0185,0.001082636733874054,0.0
0.0185,0.0014873521072935117,0.0
0.0185,0.0020433597178569417,0.0
0.0185,0.0028072162039411755,0.0
0.0185,0.0038566204211634724,0.0
0.0185,0.005298316906283708,0.0
0.0185,0.007278953843983146,0.0
0.0185,0.01,0.0
0.0217,1e-06,0.0
0.0217,1.3738237958832638e-06,3.413148046798182e-05
0.0217,1.8873918221350957e-06,0.0
0.0217,2.592943797404667e-06,0.0
0.0217,3.562247890262444e-06,0.0006884344393088561
0.0217,4.893900918477499e-06,0.0017324607077702633
0.0217,6.723357536499335e-06,0.004904748258023953
0.0217,9.236708571873865e-06,0.023142954379564453
0.0217,1.2689610031679234e-05,0.05241578740324278
0.0217,1.7433288221999873e-05,0.18137006890869528
0.0217,2.395026619987486e-05,0.6431398745447806
0.0217,3.290344562312671e-05,1.7816287340828705
0.0217,4.520353656360241e-05,6.503551038360962
0.0217,6.210169418915616e-05,16.529065474885503
0.0217,8.531678524172815e-05,40.67433885440451
0.0217,0.00011721022975334806,70.55737775072355
0.0217,0.00016102620275609394,89.56112250626887
0.0217,0.0002212216291070448,66.37575793176886
0.0217,0.0003039195382313198,31.736855886138013
0.0217,0.00041753189365604,9.45787614628057
0.0217,0.0005736152510448681,0.0
0.0217,0.0007880462815669912,0.0
0.0217,0.001082636733874054,0.0
0.0217,0.0014873521072935117,0.0
0.0217,0.0020433597178569417,0.0
0.0217,0.0028072162039411755,0.0
0.0217,0.0038566204211634724,0.0
0.0217,0.005298316906283708,0.0
0.0217,0.007278953843983146,0.0
0.0217,0.01,0.0
0.0254,1e-06,0.0
0.0254,1.3738237958832638e-06,2.430893664500323e-05
0.0254,1.8873918221350957e-06,0.0
0.0254,2.592943797404667e-06,8.6594458278186e-05
0.0254,3.562247890262444e-06,0.00016343767239646728
0.0254,4.893900918477499e-06,0.002467767410479103
0.0254,6.723357536499335e-06,0.00582205503683719
0.0254,9.236708571873865e-06,0.01758159850327516
0.0254,1.2689610031679234e-05,0.10162405603262926
0.0254,1.7433288221999873e-05,0.2818350547907993
0.0254,2.395026619987486e-05,0.9973747080059104
0.0254,3.290344562312671e-05,3.248946593527956
0.0254,4.520353656360241e-05,8.632221269641596
0.0254,6.210169418915616e-05,23.792841021756942
0.0254,8.531678524172815e-05,51.187686449111126
0.0254,0.00011721022975334806,80.15546340938592
0.0254,0.00016102620275609394,95.17915750424349
0.0254,0.0002212216291070448,63.66202356011564
0.0254,0.0003039195382313198,21.41379492735463
0.0254,0.00041753189365604,4.490691269640791
0.0254,0.0005736152510448681,0.0
0.0254,0.0007880462815669912,0.0
0.0254,0.001082636733874054,0.0
0.0254,0.0014873521072935117,0.0
0.0254,0.0020433597178569417,0.0
0.0254,0.0028072162039411755,0.0
0.0254,0.0038566204211634724,0.0
0.0254,0.005298316906283708,0.0
0.0254,0.007278953843983146,0.0
0.0254,0.01,0.0
0.0297,1e-06,9.024555e-06
0.0297,1.3738237958832638e-06,3.4065742610816854e-05
0.0297,1.8873918221350957e-06,6.429540401861466e-05
0.0297,2.592943797404667e-06,0.0003033765493640138
0.0297,3.562247890262444e-06,0.0009161446692755279
0.0297,4.893900918477499e-06,0.003458247913366593
0.0297,6.723357536499335e-06,0.011014428651644006
0.0297,9.236708571873865e-06,0.03926724706269536
0.0297,1.2689610031679234e-05,0.15258493143742002
0.0297,1.7433288221999873e-05,0.3922116181330699
0.0297,2.395026619987486e-05,1.4494542669301016
0.0297,3.290344562312671e-05,4.347790063690719
0.0297,4.520353656360241e-05,12.318195321934404
0.0297,6.210169418915616e-05,30.941007680267578
0.0297,8.531678524172815e-05,62.07640674557566
0.0297,0.00011721022975334806,90.25852039755307
0.0297,0.00016102620275609394,100.15270154159356
0.0297,0.0002212216291070448,54.32329194412125
0.0297,0.0003039195382313198,20.83929613146179
0.0297,0.00041753189365604,0.0
0.0297,0.0005736152510448681,0.0
0.0297,0.0007880462815669912,0.0
0.0297,0.001082636733874054,0.0
0.0297,0.0014873521072935117,0.0
0.0297,0.0020433597178569417,0.0
0.0297,0.0028072162039411755,0.0
0.0297,0.0038566204211634724,0.0
0.0297,0.005298316906283708,0.0
0.0297,0.007278953843983146,0.0
0.0297,0.01,0.0
0.0349,1e-06,6.08046e-06
0.0349,1.3738237958832638e-06,4.590484191527836e-05
0.0349,1.8873918221350957e-06,2.1660105806825137e-05
0.0349,2.592943797404667e-06,0.0005723354919293585
0.0349,3.562247890262444e-06,0.0013888559918380377
0.0349,4.893900918477499e-06,0.004951373611001507
0.0349,6.723357536499335e-06,0.014017773092609617
0.0349,9.236708571873865e-06,0.0482451728991554
0.0349,1.2689610031679234e-05,0.18309420295953
0.0349,1.7433288221999873e-05,0.5469992962484667
0.0349,2.395026619987486e-05,1.939241591688763
0.0349,3.290344562312671e-05,6.056295006463697
0.0349,4.520353656360241e-05,15.717077293001118
0.0349,6.210169418915616e-05,37.23864161523541
0.0349,8.531678524172815e-05,63.246665009275596
0.0349,0.00011721022975334806,87.12680305346754
0.0349,0.00016102620275609394,88.60655565810357
0.0349,0.0002212216291070448,48.50418510938798
0.0349,0.0003039195382313198,10.671053030557871
0.0349,0.00041753189365604,0.0
0.0349,0.0005736152510448681,0.0
0.0349,0.0007880462815669912,0.0
0.0349,0.001082636733874054,0.0
0.0349,0.0014873521072935117,0.0
0.0349,0.0020433597178569417,0.0
0.0349,0.0028072162039411755,0.0
0.0349,0.0038566204211634724,0.0
0.0349,0.005298316906283708,0.0
0.0349,0.007278953843983146,0.0
0.0349,0.01,0.0
0.0409,1e-06,4.0415595000000004e-06
0.0409,1.3738237958832638e-06,4.5768038093834544e-05
0.0409,1.8873918221350957e-06,0.0001439703680224511
0.0409,2.592943797404667e-06,0.0004347655923765678
0.0409,3.562247890262444e-06,0.0015898602332196838
0.0409,4.893900918477499e-06,0.004549432016718766
0.0409,6.723357536499335e-06,0.016990428784796896
0.0409,9.236708571873865e-06,0.06241112836647306
0.0409,1.2689610031679234e-05,0.2329853186602192
0.0409,1.7433288221999873e-05,0.6915379089965886
0.0409,2.395026619987486e-05,2.3994406730574562
0.0409,3.290344562312671e-05,6.957109835171886
0.0409,4.520353656360241e-05,18.63085988842731
0.0409,6.210169418915616e-05,39.73065353676938
0.0409,8.531678524172815e-05,66.3089046812091
0.0409,0.00011721022975334806,78.23318374531496
0.0409,0.00016102620275609394,70.42248620310562
0.0409,0.0002212216291070448,28.086168283766614
0.0409,0.0003039195382313198,4.106377800512708
0.0409,0.00041753189365604,0.7045767162986168
0.0409,0.0005736152510448681,0.0
0.0409,0.0007880462815669912,0.0
0.0409,0.001082636733874054,0.0
0.0409,0.0014873521072935117,0.0
0.0409,0.0020433597178569417,0.0
0.0409,0.0028072162039411755,0.0
0.0409,0.0038566204211634724,0.0
0.0409,0.005298316906283708,0.0
0.0409,0.007278953843983146,0.0
0.0409,0.01,0.0
0.0479,1e-06,1.0626192e-05
0.0479,1.3738237958832638e-06,3.0083681821856132e-05
0.0479,1.8873918221350957e-06,0.00016087580264247524
0.0479,2.592943797404667e-06,0.0004465230504218059
0.0479,3.562247890262444e-06,0.0020226334890262442
0.0479,4.893900918477499e-06,0.007253253622092962
0.0479,6.723357536499335e-06,0.023656816836240074
0.0479,9.236708571873865e-06,0.08521969883532875
0.0479,1.2689610031679234e-05,0.26778642188643975
0.0479,1.7433288221999873e-05,0.9066841929476037
0.0479,2.395026619987486e-05,2.799287554852448
0.0479,3.290344562312671e-05,8.090403054130334
0.0479,4.520353656360241e-05,19.94351237302206
0.0479,6.210169418915616e-05,38.82967664041771
0.0479,8.531678524172815e-05,59.90568607605727
0.0479,0.00011721022975334806,64.30646046573335
0.0479,0.00016102620275609394,48.42460600352765
0.0479,0.0002212216291070448,16.121094544502625
0.0479,0.0003039195382313198,1.4722655809916627
0.0479,0.00041753189365604,0.0
0.0479,0.0005736152510448681,0.0
0.0479,0.0007880462815669912,0.0
0.0479,0.001082636733874054,0.0
0.0479,0.0014873521072935117,0.0
0.0479,0.0020433597178569417,0.0
0.0479,0.0028072162039411755,0.0
0.0479,0.0038566204211634724,0.0
0.0479,0.005298316906283708,0.0
0.0479,0.007278953843983146,0.0
0.0479,0.01,0.0
0.0561,1e-06,1.7296695000000003e-05
0.0561,1.3738237958832638e-06,5.223302510874412e-05
0.0561,1.8873918221350957e-06,0.00020949139192569369
0.0561,2.592943797404667e-06,0.0006744928151717261
0.0561,3.562247890262444e-06,0.002370473795378477
0.0561,4.893900918477499e-06,0.007539540183230424
0.0561,6.723357536499335e-06,0.02892925603989322
0.0561,9.236708571873865e-06,0.09931450317515908
0.0561,1.2689610031679234e-05,0.3303272243671262
0.0561,1.7433288221999873e-05,1.0713365649834408
0.0561,2.395026619987486e-05,3.255292723456724
0.0561,3.290344562312671e-05,8.9323198310307
0.0561,4.520353656360241e-05,20.258819577990984
0.0561,6.210169418915616e-05,37.14233908825818
0.0561,8.531678524172815e-05,51.46867405549613
0.0561,0.00011721022975334806,49.40246864557981
0.0561,0.00016102620275609394,27.268409673636995
0.0561,0.0002212216291070448,6.517919989128624
0.0561,0.0003039195382313198,0.47929359291476353
0.0561,0.00041753189365604,0.0
0.0561,0.0005736152510448681,0.0
0.0561,0.0007880462815669912,0.0
0.0561,0.001082636733874054,0.0
0.0561,0.0014873521072935117,0.0
0.0561,0.0020433597178569417,0.0
0.0561,0.0028072162039411755,0.0
0.0561,0.0038566204211634724,0.0
0.0561,0.005298316906283708,0.0
0.0561,0.007278953843983146,0.0
0.0561,0.01,0.0
0.0658,1e-06,1.65897675e-05
0.0658,1.3738237958832638e-06,7.30599135247862e-05
0.0658,1.8873918221350957e-06,0.00014971205616794235
0.0658,2.592943797404667e-06,0.0007287210638859921
0.0658,3.562247890262444e-06,0.0024700741130703864
0.0658,4.893900918477499e-06,0.009403461231717121
0.0658,6.723357536499335e-06,0.03379622169034061
0.0658,9.236708571873865e-06,0.11568418557436276
0.0658,1.2689610031679234e-05,0.36633624029169465
0.0658,1.7433288221999873e-05,1.1996490354571276
0.0658,2.395026619987486e-05,3.4150267509413315
0.0658,3.290344562312671e-05,8.764817550541824
0.0658,4.520353656360241e-05,18.23080832677676
0.0658,6.210169418915616e-05,31.004919345135082
0.0658,8.531678524172815e-05,36.64546690111194
0.0658,0.00011721022975334806,30.008699523566563
0.0658,0.00016102620275609394,14.25274557702449
0.0658,0.0002212216291070448,2.5980377089784956
0.0658,0.0003039195382313198,0.10215656511509634
0.0658,0.00041753189365604,0.0
0.0658,0.0005736152510448681,0.0
0.0658,0.0007880462815669912,0.0
