mass,coupling,number of events
0.0023,0.0020433597178569417,0.0
0.0023,0.0028072162039411755,0.0
0.0023,0.0038566204211634724,0.0
0.0023,0.005298316906283708,0.0
0.0023,0.007278953843983146,0.0
0.0023,0.01,0.0
0.0027,1e-06,0.0
0.0027,1.3738237958832638e-06,0.0
0.0027,1.8873918221350957e-06,0.0
0.0027,2.592943797404667e-06,0.0
0.0027,3.562247890262444e-06,0.0
0.0027,4.893900918477499e-06,0.0
0.0027,6.723357536499335e-06,0.0
0.0027,9.236708571873865e-06,0.0
0.0027,1.2689610031679234e-05,0.0
0.0027,1.7433288221999873e-05,0.0
0.0027,2.395026619987486e-05,0.0
0.0027,3.290344562312671e-05,0.0
0.0027,4.520353656360241e-05,0.0
0.0027,6.210169418915616e-05,0.0
0.0027,8.531678524172815e-05,0.0
0.0027,0.00011721022975334806,0.0
0.0027,0.00016102620275609394,0.0
0.0027,0.0002212216291070448,0.0
0.0027,0.0003039195382313198,0.0
0.0027,0.00041753189365604,0.0
0.0027,0.0005736152510448681,0.0
0.0027,0.0007880462815669912,0.0
0.0027,0.001082636733874054,0.0
0.0027,0.0014873521072935117,0.0
0.0027,0.0020433597178569417,0.0
0.0027,0.0028072162039411755,0.0
0.0027,0.0038566204211634724,0.0
0.0027,0.005298316906283708,0.0
0.0027,0.007278953843983146,0.0
0.0027,0.01,0.0
0.0032,1e-06,0.0
0.0032,1.3738237958832638e-06,0.0
0.0032,1.8873918221350957e-06,0.0
0.0032,2.592943797404667e-06,0.0
0.0032,3.562247890262444e-06,0.0
0.0032,4.893900918477499e-06,0.0
0.0032,6.723357536499335e-06,0.0
0.0032,9.236708571873865e-06,0.0
0.0032,1.2689610031679234e-05,0.0
0.0032,1.7433288221999873e-05,0.0
0.0032,2.395026619987486e-05,0.0
0.0032,3.290344562312671e-05,0.0
0.0032,4.520353656360241e-05,0.0
0.0032,6.210169418915616e-05,0.0
0.0032,8.531678524172815e-05,0.0
0.0032,0.00011721022975334806,0.0
0.0032,0.00016102620275609394,0.0
0.0032,0.0002212216291070448,0.0
0.0032,0.0003039195382313198,0.0
0.0032,0.00041753189365604,0.0
0.0032,0.0005736152510448681,0.0
0.0032,0.0007880462815669912,0.0
0.0032,0.001082636733874054,0.0
0.0032,0.0014873521072935117,0.0
0.0032,0.0020433597178569417,0.0
0.0032,0.0028072162039411755,0.0
0.0032,0.0038566204211634724,0.0
0.0032,0.005298316906283708,0.0
0.0032,0.007278953843983146,0.0
0.0032,0.01,0.0
0.0038,1e-06,0.0
0.0038,1.3738237958832638e-06,0.0
0.0038,1.8873918221350957e-06,0.0
0.0038,2.592943797404667e-06,0.0
0.0038,3.562247890262444e-06,0.0
0.0038,4.893900918477499e-06,0.0
0.0038,6.723357536499335e-06,0.0
0.0038,9.236708571873865e-06,0.0
0.0038,1.2689610031679234e-05,0.0
0.0038,1.7433288221999873e-05,0.0
0.0038,2.395026619987486e-05,0.0
0.0038,3.290344562312671e-05,0.0
0.0038,4.520353656360241e-05,0.0
0.0038,6.210169418915616e-05,0.0
0.0038,8.531678524172815e-05,0.0
0.0038,0.00011721022975334806,0.0
0.0038,0.00016102620275609394,0.0
0.0038,0.0002212216291070448,0.0
0.0038,0.0003039195382313198,0.0
0.0038,0.00041753189365604,0.0
0.0038,0.0005736152510448681,0.0
0.0038,0.0007880462815669912,0.0
0.0038,0.001082636733874054,0.0
0.0038,0.0014873521072935117,0.0
0.0038,0.0020433597178569417,0.0
0.0038,0.0028072162039411755,0.0
0.0038,0.0038566204211634724,0.0
0.0038,0.005298316906283708,0.0
0.0038,0.007278953843983146,0.0
0.0038,0.01,0.0
0.0044,1e-06,0.0
0.0044,1.3738237958832638e-06,0.0
0.0044,1.8873918221350957e-06,0.0
0.0044,2.592943797404667e-06,0.0
0.0044,3.562247890262444e-06,0.0
0.0044,4.893900918477499e-06,0.0
0.0044,6.723357536499335e-06,0.0
0.0044,9.236708571873865e-06,0.0
0.0044,1.2689610031679234e-05,0.0
0.0044,1.7433288221999873e-05,0.0
0.0044,2.395026619987486e-05,0.0
0.0044,3.290344562312671e-05,0.0
0.0044,4.520353656360241e-05,0.0
0.0044,6.210169418915616e-05,0.0
0.0044,8.531678524172815e-05,0.0
0.0044,0.00011721022975334806,0.0
0.0044,0.00016102620275609394,0.0
0.0044,0.0002212216291070448,0.0
0.0044,0.0003039195382313198,0.0
0.0044,0.00041753189365604,0.0
0.0044,0.0005736152510448681,0.0
0.0044,0.0007880462815669912,0.0
0.0044,0.001082636733874054,0.0
0.0044,0.0014873521072935117,0.0
0.0044,0.0020433597178569417,0.0
0.0044,0.0028072162039411755,0.0
0.0044,0.0038566204211634724,0.0
0.0044,0.005298316906283708,0.0
0.0044,0.007278953843983146,0.0
0.0044,0.01,0.0
0.0052,1e-06,0.0
0.0052,1.3738237958832638e-06,0.0
0.0052,1.8873918221350957e-06,0.0
0.0052,2.592943797404667e-06,0.0
0.0052,3.562247890262444e-06,0.0
0.0052,4.893900918477499e-06,0.0
0.0052,6.723357536499335e-06,0.0
0.0052,9.236708571873865e-06,0.0
0.0052,1.2689610031679234e-05,0.0
0.0052,1.7433288221999873e-05,0.0
0.0052,2.395026619987486e-05,0.0
0.0052,3.290344562312671e-05,0.0
0.0052,4.520353656360241e-05,0.0
0.0052,6.210169418915616e-05,0.0
0.0052,8.531678524172815e-05,0.0
0.0052,0.00011721022975334806,0.0
0.0052,0.00016102620275609394,0.0
0.0052,0.0002212216291070448,0.0
0.0052,0.0003039195382313198,0.0
0.0052,0.00041753189365604,0.0
0.0052,0.0005736152510448681,0.0
0.0052,0.0007880462815669912,0.0
0.0052,0.001082636733874054,0.0
0.0052,0.0014873521072935117,0.0
0.0052,0.0020433597178569417,0.0
0.0052,0.0028072162039411755,0.0
0.0052,0.0038566204211634724,0.0
0.0052,0.005298316906283708,0.0
0.0052,0.007278953843983146,0.0
0.0052,0.01,0.0
0.0061,1e-06,0.0
0.0061,1.3738237958832638e-06,0.0
0.0061,1.8873918221350957e-06,0.0
0.0061,2.592943797404667e-06,0.0
0.0061,3.562247890262444e-06,0.0
0.0061,4.893900918477499e-06,0.0
0.0061,6.723357536499335e-06,0.0
0.0061,9.236708571873865e-06,0.0
0.0061,1.2689610031679234e-05,0.0
0.0061,1.7433288221999873e-05,0.0
0.0061,2.395026619987486e-05,0.0
0.0061,3.290344562312671e-05,0.0
0.0061,4.520353656360241e-05,0.0
0.0061,6.210169418915616e-05,0.0
0.0061,8.531678524172815e-05,0.0
0.0061,0.00011721022975334806,0.0
0.0061,0.00016102620275609394,2.629587036061109
0.0061,0.0002212216291070448,4.963061067454202
0.0061,0.0003039195382313198,1.873448174294032
0.0061,0.00041753189365604,0.0
0.0061,0.0005736152510448681,0.0
0.0061,0.0007880462815669912,0.0
0.0061,0.001082636733874054,0.0
0.0061,0.0014873521072935117,0.0
0.0061,0.0020433597178569417,0.0
0.0061,0.0028072162039411755,0.0
0.0061,0.0038566204211634724,0.0
0.0061,0.005298316906283708,0.0
0.0061,0.007278953843983146,0.0
0.0061,0.01,0.0
0.0071,1e-06,0.0
0.0071,1.3738237958832638e-06,0.0
0.0071,1.8873918221350957e-06,0.0
0.0071,2.592943797404667e-06,0.0
0.0071,3.562247890262444e-06,0.0
0.0071,4.893900918477499e-06,0.0
0.0071,6.723357536499335e-06,0.0
0.0071,9.236708571873865e-06,0.0
0.0071,1.2689610031679234e-05,0.0
0.0071,1.7433288221999873e-05,0.0
0.0071,2.395026619987486e-05,0.0
0.0071,3.290344562312671e-05,0.0
0.0071,4.520353656360241e-05,0.0
0.0071,6.210169418915616e-05,0.0
0.0071,8.531678524172815e-05,0.0
0.0071,0.00011721022975334806,1.5539088779014092
0.0071,0.00016102620275609394,5.446693401489308
0.0071,0.0002212216291070448,10.280044583648106
0.0071,0.0003039195382313198,0.0
0.0071,0.00041753189365604,0.0
0.0071,0.0005736152510448681,0.0
0.0071,0.0007880462815669912,0.0
0.0071,0.001082636733874054,0.0
0.0071,0.0014873521072935117,0.0
0.0071,0.0020433597178569417,0.0
0.0071,0.0028072162039411755,0.0
0.0071,0.0038566204211634724,0.0
0.0071,0.005298316906283708,0.0
0.0071,0.007278953843983146,0.0
0.0071,0.01,0.0
0.0084,1e-06,0.0
0.0084,1.3738237958832638e-06,0.0
0.0084,1.8873918221350957e-06,0.0
0.0084,2.592943797404667e-06,0.0
0.0084,3.562247890262444e-06,0.0
0.0084,4.893900918477499e-06,0.0
0.0084,6.723357536499335e-06,0.0
0.0084,9.236708571873865e-06,0.0
0.0084,1.2689610031679234e-05,0.0
0.0084,1.7433288221999873e-05,0.0
0.0084,2.395026619987486e-05,0.0
0.0084,3.290344562312671e-05,0.0
0.0084,4.520353656360241e-05,0.0
0.0084,6.210169418915616e-05,0.0
0.0084,8.531678524172815e-05,0.0
0.0084,0.00011721022975334806,4.424166568471864
0.0084,0.00016102620275609394,8.671294870370259
0.0084,0.0002212216291070448,15.759978024708502
0.0084,0.0003039195382313198,0.0
0.0084,0.00041753189365604,0.0
0.0084,0.0005736152510448681,0.0
0.0084,0.0007880462815669912,0.0
0.0084,0.001082636733874054,0.0
0.0084,0.0014873521072935117,0.0
0.0084,0.0020433597178569417,0.0
0.0084,0.0028072162039411755,0.0
0.0084,0.0038566204211634724,0.0
0.0084,0.005298316906283708,0.0
0.0084,0.007278953843983146,0.0
0.0084,0.01,0.0
0.0098,1e-06,0.0
0.0098,1.3738237958832638e-06,0.0
0.0098,1.8873918221350957e-06,0.0
0.0098,2.592943797404667e-06,0.0
0.0098,3.562247890262444e-06,0.0
0.0098,4.893900918477499e-06,0.0
0.0098,6.723357536499335e-06,0.0
0.0098,9.236708571873865e-06,0.0
0.0098,1.2689610031679234e-05,0.0
0.0098,1.7433288221999873e-05,0.0
0.0098,2.395026619987486e-05,0.0
0.0098,3.290344562312671e-05,0.0
0.0098,4.520353656360241e-05,0.0
0.0098,6.210169418915616e-05,0.0
0.0098,8.531678524172815e-05,0.5567341694705896
0.0098,0.00011721022975334806,7.486775569754004
0.0098,0.00016102620275609394,14.130478984514525
0.0098,0.0002212216291070448,15.440381855814213
0.0098,0.0003039195382313198,0.0
0.0098,0.00041753189365604,0.0
0.0098,0.0005736152510448681,0.0
0.0098,0.0007880462815669912,0.0
0.0098,0.001082636733874054,0.0
0.0098,0.0014873521072935117,0.0
0.0098,0.0020433597178569417,0.0
0.0098,0.0028072162039411755,0.0
0.0098,0.0038566204211634724,0.0
0.0098,0.005298316906283708,0.0
0.0098,0.007278953843983146,0.0
0.0098,0.01,0.0
0.0115,1e-06,0.0
0.0115,1.3738237958832638e-06,0.0
0.0115,1.8873918221350957e-06,0.0
0.0115,2.592943797404667e-06,0.0
0.0115,3.562247890262444e-06,0.0
0.0115,4.893900918477499e-06,0.0
0.0115,6.723357536499335e-06,0.0
0.0115,9.236708571873865e-06,0.0
0.0115,1.2689610031679234e-05,0.0
0.0115,1.7433288221999873e-05,0.0
0.0115,2.395026619987486e-05,0.0
0.0115,3.290344562312671e-05,0.0
0.0115,4.520353656360241e-05,0.0
0.0115,6.210169418915616e-05,0.0
0.0115,8.531678524172815e-05,2.425498481854183
0.0115,0.00011721022975334806,9.359192709583247
0.0115,0.00016102620275609394,16.512433535211184
0.0115,0.0002212216291070448,6.8853861434910595
0.0115,0.0003039195382313198,0.0
0.0115,0.00041753189365604,0.0
0.0115,0.0005736152510448681,0.0
0.0115,0.0007880462815669912,0.0
0.0115,0.001082636733874054,0.0
0.0115,0.0014873521072935117,0.0
0.0115,0.0020433597178569417,0.0
0.0115,0.0028072162039411755,0.0
0.0115,0.0038566204211634724,0.0
0.0115,0.005298316906283708,0.0
0.0115,0.007278953843983146,0.0
0.0115,0.01,0.0
0.0134,1e-06,0.0
0.0134,1.3738237958832638e-06,0.0
0.0134,1.8873918221350957e-06,0.0
0.0134,2.592943797404667e-06,0.0
0.0134,3.562247890262444e-06,0.0
0.0134,4.893900918477499e-06,0.0
0.0134,6.723357536499335e-06,0.0
0.0134,9.236708571873865e-06,0.0
0.0134,1.2689610031679234e-05,0.0
0.0134,1.7433288221999873e-05,0.0
0.0134,2.395026619987486e-05,0.0
0.0134,3.290344562312671e-05,0.0
0.0134,4.520353656360241e-05,0.0
0.0134,6.210169418915616e-05,0.540245090407326
0.0134,8.531678524172815e-05,4.771981494930429
0.0134,0.00011721022975334806,10.623167873075339
0.0134,0.00016102620275609394,13.657300984552199
0.0134,0.0002212216291070448,0.8226599422557899
0.0134,0.0003039195382313198,0.0
0.0134,0.00041753189365604,0.0
0.0134,0.0005736152510448681,0.0
0.0134,0.0007880462815669912,0.0
0.0134,0.001082636733874054,0.0
0.0134,0.0014873521072935117,0.0
0.0134,0.0020433597178569417,0.0
0.0134,0.0028072162039411755,0.0
0.0134,0.0038566204211634724,0.0
0.0134,0.005298316906283708,0.0
0.0134,0.007278953843983146,0.0
0.0134,0.01,0.0
0.0158,1e-06,0.0
0.0158,1.3738237958832638e-06,0.0
0.0158,1.8873918221350957e-06,0.0
0.0158,2.592943797404667e-06,0.0
0.0158,3.562247890262444e-06,0.0
0.0158,4.893900918477499e-06,0.0
0.0158,6.723357536499335e-06,0.0
0.0158,9.236708571873865e-06,0.0
0.0158,1.2689610031679234e-05,0.0
0.0158,1.7433288221999873e-05,0.0
0.0158,2.395026619987486e-05,0.0
0.0158,3.290344562312671e-05,0.0
0.0158,4.520353656360241e-05,0.0
0.0158,6.210169418915616e-05,1.246240497763356
0.0158,8.531678524172815e-05,5.620708036313674
0.0158,0.00011721022975334806,10.839097477615864
0.0158,0.00016102620275609394,9.793543374850847
0.0158,0.0002212216291070448,0.8215223855741703
0.0158,0.0003039195382313198,0.0
0.0158,0.00041753189365604,0.0
0.0158,0.0005736152510448681,0.0
0.0158,0.0007880462815669912,0.0
0.0158,0.001082636733874054,0.0
0.0158,0.0014873521072935117,0.0
0.0158,0.0020433597178569417,0.0
0.0158,0.0028072162039411755,0.0
0.0158,0.0038566204211634724,0.0
0.0158,0.005298316906283708,0.0
0.0158,0.007278953843983146,0.0
0.0158,0.01,0.0
0.0185,1e-06,0.0
0.0185,1.3738237958832638e-06,0.0
0.0185,1.8873918221350957e-06,0.0
0.0185,2.592943797404667e-06,0.0
0.0185,3.562247890262444e-06,0.0
0.0185,4.893900918477499e-06,0.0
0.0185,6.723357536499335e-06,0.0
0.0185,9.236708571873865e-06,0.0
0.0185,1.2689610031679234e-05,0.0
0.0185,1.7433288221999873e-05,0.0
0.0185,2.395026619987486e-05,0.0
0.0185,3.290344562312671e-05,0.0
0.0185,4.520353656360241e-05,0.22250087775351973
0.0185,6.210169418915616e-05,1.929353457258624
0.0185,8.531678524172815e-05,6.18230560240035
0.0185,0.00011721022975334806,9.232166797643401
0.0185,0.00016102620275609394,5.485558776774228
0.0185,0.0002212216291070448,0.15225586434007463
0.0185,0.0003039195382313198,0.0
0.0185,0.00041753189365604,0.0
0.0185,0.0005736152510448681,0.0
0.0185,0.0007880462815669912,0.0
0.0185,0.001082636733874054,0.0
0.0185,0.0014873521072935117,0.0
0.0185,0.0020433597178569417,0.0
0.0185,0.0028072162039411755,0.0
0.0185,0.0038566204211634724,0.0
0.0185,0.005298316906283708,0.0
0.0185,0.007278953843983146,0.0
0.0185,0.01,0.0
0.0217,1e-06,0.0
0.0217,1.3738237958832638e-06,0.0
0.0217,1.8873918221350957e-06,0.0
0.0217,2.592943797404667e-06,0.0
0.0217,3.562247890262444e-06,0.0
0.0217,4.893900918477499e-06,0.0
0.0217,6.723357536499335e-06,0.0
0.0217,9.236708571873865e-06,0.0
0.0217,1.2689610031679234e-05,0.0
0.0217,1.7433288221999873e-05,0.0
0.0217,2.395026619987486e-05,0.0
0.0217,3.290344562312671e-05,0.0
0.0217,4.520353656360241e-05,0.4702141304724049
0.0217,6.210169418915616e-05,2.4741291043103932
0.0217,8.531678524172815e-05,5.97280946769775
0.0217,0.00011721022975334806,6.98741637056021
0.0217,0.00016102620275609394,2.754825103268742
0.0217,0.0002212216291070448,0.11062626321961475
0.0217,0.0003039195382313198,0.0
0.0217,0.00041753189365604,0.0
0.0217,0.0005736152510448681,0.0
0.0217,0.0007880462815669912,0.0
0.0217,0.001082636733874054,0.0
0.0217,0.0014873521072935117,0.0
0.0217,0.0020433597178569417,0.0
0.0217,0.0028072162039411755,0.0
0.0217,0.0038566204211634724,0.0
0.0217,0.005298316906283708,0.0
0.0217,0.007278953843983146,0.0
0.0217,0.01,0.0
0.0254,1e-06,0.0
0.0254,1.3738237958832638e-06,0.0
0.0254,1.8873918221350957e-06,0.0
0.0254,2.592943797404667e-06,0.0
0.0254,3.562247890262444e-06,0.0
0.0254,4.893900918477499e-06,0.0
0.0254,6.723357536499335e-06,0.0
0.0254,9.236708571873865e-06,0.0
0.0254,1.2689610031679234e-05,0.0
0.0254,1.7433288221999873e-05,0.0
0.0254,2.395026619987486e-05,0.0
0.0254,3.290344562312671e-05,0.07146288108081876
0.0254,4.520353656360241e-05,0.9204632283710816
0.0254,6.210169418915616e-05,2.979072317912051
0.0254,8.531678524172815e-05,5.39064463520859
0.0254,0.00011721022975334806,4.998657486346914
0.0254,0.00016102620275609394,1.2523573355821511
0.0254,0.0002212216291070448,0.07878963311895501
0.0254,0.0003039195382313198,0.0
0.0254,0.00041753189365604,0.0
0.0254,0.0005736152510448681,0.0
0.0254,0.0007880462815669912,0.0
0.0254,0.001082636733874054,0.0
0.0254,0.0014873521072935117,0.0
0.0254,0.0020433597178569417,0.0
0.0254,0.0028072162039411755,0.0
0.0254,0.0038566204211634724,0.0
0.0254,0.005298316906283708,0.0
0.0254,0.007278953843983146,0.0
0.0254,0.01,0.0
0.0297,1e-06,0.0
0.0297,1.3738237958832638e-06,0.0
0.0297,1.8873918221350957e-06,0.0
0.0297,2.592943797404667e-06,0.0
0.0297,3.562247890262444e-06,0.0
0.0297,4.893900918477499e-06,0.0
0.0297,6.723357536499335e-06,0.0
0.0297,9.236708571873865e-06,0.0
0.0297,1.2689610031679234e-05,0.0
0.0297,1.7433288221999873e-05,0.0
0.0297,2.395026619987486e-05,0.0
0.0297,3.290344562312671e-05,0.22886962301562944
0.0297,4.520353656360241e-05,1.0718489567177203
0.0297,6.210169418915616e-05,3.230707579213541
0.0297,8.531678524172815e-05,4.573618856783815
0.0297,0.00011721022975334806,4.122384345080548
0.0297,0.00016102620275609394,0.5265036880107138
0.0297,0.0002212216291070448,0.0
0.0297,0.0003039195382313198,0.0
0.0297,0.00041753189365604,0.0
0.0297,0.0005736152510448681,0.0
0.0297,0.0007880462815669912,0.0
0.0297,0.001082636733874054,0.0
0.0297,0.0014873521072935117,0.0
0.0297,0.0020433597178569417,0.0
0.0297,0.0028072162039411755,0.0
0.0297,0.0038566204211634724,0.0
0.0297,0.005298316906283708,0.0
0.0297,0.007278953843983146,0.0
0.0297,0.01,0.0
0.0349,1e-06,0.0
0.0349,1.3738237958832638e-06,0.0
0.0349,1.8873918221350957e-06,0.0
0.0349,2.592943797404667e-06,0.0
0.0349,3.562247890262444e-06,0.0
0.0349,4.893900918477499e-06,0.0
0.0349,6.723357536499335e-06,0.0
0.0349,9.236708571873865e-06,0.0
0.0349,1.2689610031679234e-05,0.0
0.0349,1.7433288221999873e-05,0.0
0.0349,2.395026619987486e-05,0.03313452359899865
0.0349,3.290344562312671e-05,0.3577822104361977
0.0349,4.520353656360241e-05,1.1759852693933248
0.0349,6.210169418915616e-05,2.570709122840165
0.0349,8.531678524172815e-05,2.954314128319906
0.0349,0.00011721022975334806,2.2032305182504377
0.0349,0.00016102620275609394,0.0
0.0349,0.0002212216291070448,0.0
0.0349,0.0003039195382313198,0.0
0.0349,0.00041753189365604,0.0
0.0349,0.0005736152510448681,0.0
0.0349,0.0007880462815669912,0.0
0.0349,0.001082636733874054,0.0
0.0349,0.0014873521072935117,0.0
0.0349,0.0020433597178569417,0.0
0.0349,0.0028072162039411755,0.0
0.0349,0.0038566204211634724,0.0
0.0349,0.005298316906283708,0.0
0.0349,0.007278953843983146,0.0
0.0349,0.01,0.0
0.0409,1e-06,0.0
0.0409,1.3738237958832638e-06,0.0
0.0409,1.8873918221350957e-06,0.0
0.0409,2.592943797404667e-06,0.0
0.0409,3.562247890262444e-06,0.0
0.0409,4.893900918477499e-06,0.0
0.0409,6.723357536499335e-06,0.0
0.0409,9.236708571873865e-06,0.0
0.0409,1.2689610031679234e-05,0.0
0.0409,1.7433288221999873e-05,0.0
0.0409,2.395026619987486e-05,0.09754247953516179
0.0409,3.290344562312671e-05,0.45264969336385635
0.0409,4.520353656360241e-05,1.2709615854738312
0.0409,6.210169418915616e-05,2.073039199839281
0.0409,8.531678524172815e-05,2.2357927044240866
0.0409,0.00011721022975334806,1.1798830053853389
0.0409,0.00016102620275609394,0.0
0.0409,0.0002212216291070448,0.0
0.0409,0.0003039195382313198,0.0
0.0409,0.00041753189365604,0.0
0.0409,0.0005736152510448681,0.0
0.0409,0.0007880462815669912,0.0
0.0409,0.001082636733874054,0.0
0.0409,0.0014873521072935117,0.0
0.0409,0.0020433597178569417,0.0
0.0409,0.0028072162039411755,0.0
0.0409,0.0038566204211634724,0.0
0.0409,0.005298316906283708,0.0
0.0409,0.007278953843983146,0.0
0.0409,0.01,0.0
0.0479,1e-06,0.0
0.0479,1.3738237958832638e-06,0.0
0.0479,1.8873918221350957e-06,0.0
0.0479,2.592943797404667e-06,0.0
0.0479,3.562247890262444e-06,0.0
0.0479,4.893900918477499e-06,0.0
0.0479,6.723357536499335e-06,0.0
0.0479,9.236708571873865e-06,0.0
0.0479,1.2689610031679234e-05,0.0
0.0479,1.7433288221999873e-05,0.017176942301834607
0.0479,2.395026619987486e-05,0.16217429397124214
0.0479,3.290344562312671e-05,0.5033133787674399
0.0479,4.520353656360241e-05,1.0833496140026884
0.0479,6.210169418915616e-05,1.5419172386234472
0.0479,8.531678524172815e-05,1.5131116641224924
0.0479,0.00011721022975334806,0.2828462364412222
0.0479,0.00016102620275609394,0.0
0.0479,0.0002212216291070448,0.0
0.0479,0.0003039195382313198,0.0
0.0479,0.00041753189365604,0.0
0.0479,0.0005736152510448681,0.0
0.0479,0.0007880462815669912,0.0
0.0479,0.001082636733874054,0.0
0.0479,0.0014873521072935117,0.0
0.0479,0.0020433597178569417,0.0
0.0479,0.0028072162039411755,0.0
0.0479,0.0038566204211634724,0.0
0.0479,0.005298316906283708,0.0
0.0479,0.007278953843983146,0.0
0.0479,0.01,0.0
0.0561,1e-06,0.0
0.0561,1.3738237958832638e-06,0.0
0.0561,1.8873918221350957e-06,0.0
0.0561,2.592943797404667e-06,0.0
0.0561,3.562247890262444e-06,0.0
0.0561,4.893900918477499e-06,0.0
0.0561,6.723357536499335e-06,0.0
0.0561,9.236708571873865e-06,0.0
0.0561,1.2689610031679234e-05,0.0
0.0561,1.7433288221999873e-05,0.051897793119720405
0.0561,2.395026619987486e-05,0.2022279912705171
0.0561,3.290344562312671e-05,0.5247503825263266
0.0561,4.520353656360241e-05,0.8781943814796422
0.0561,6.210169418915616e-05,1.0839852912790868
0.0561,8.531678524172815e-05,0.8954768694220064
0.0561,0.00011721022975334806,0.0
0.0561,0.00016102620275609394,0.0
0.0561,0.0002212216291070448,0.0
0.0561,0.0003039195382313198,0.0
0.0561,0.00041753189365604,0.0
0.0561,0.0005736152510448681,0.0
0.0561,0.0007880462815669912,0.0
0.0561,0.001082636733874054,0.0
0.0561,0.0014873521072935117,0.0
0.0561,0.0020433597178569417,0.0
0.0561,0.0028072162039411755,0.0
0.0561,0.0038566204211634724,0.0
0.0561,0.005298316906283708,0.0
0.0561,0.007278953843983146,0.0
0.0561,0.01,0.0
0.0658,1e-06,0.0
0.0658,1.3738237958832638e-06,0.0
0.0658,1.8873918221350957e-06,0.0
0.0658,2.592943797404667e-06,0.0
0.0658,3.562247890262444e-06,0.0
0.0658,4.893900918477499e-06,0.0
0.0658,6.723357536499335e-06,0.0
0.0658,9.236708571873865e-06,0.0
0.0658,1.2689610031679234e-05,0.006691825099154315
0.0658,1.7433288221999873e-05,0.07770492176290318
0.0658,2.395026619987486e-05,0.22018770380512032
0.0658,3.290344562312671e-05,0.44509587485999447
0.0658,4.520353656360241e-05,0.6189367336675324
0.0658,6.210169418915616e-05,0.7432393996271547
0.0658,8.531678524172815e-05,0.3481802380213294
0.0658,0.00011721022975334806,0.0
0.0658,0.00016102620275609394,0.0
0.0658,0.0002212216291070448,0.0
0.0658,0.0003039195382313198,0.0
0.0658,0.00041753189365604,0.0
0.0658,0.0005736152510448681,0.0
0.0658,0.0007880462815669912,0.0
0.0658,0.001082636733874054,0.0
0.0658,0.0014873521072935117,0.0
0.0658,0.0020433597178569417,0.0
0.0658,0.0028072162039411755,0.0
0.0658,0.0038566204211634724,0.0
0.0658,0.005298316906283708,0.0
0.0658,0.007278953843983146,0.0
0.0658,0.01,0.0
0.0771,1e-06,0.0
0.0771,1.3738237958832638e-06,0.0
0.0771,1.8873918221350957e-06,0.0
0.0771,2.592943797404667e-06,0.0
0.0771,3.562247890262444e-06,0.0
0.0771,4.893900918477499e-06,0.0
0.0771,6.723357536499335e-06,0.0
0.0771,9.236708571873865e-06,0.0
0.0771,1.2689610031679234e-05,0.023197029550629363
0.0771,1.7433288221999873e-05,0.09421451804035769
0.0771,2.395026619987486e-05,0.2210641760850725
0.0771,3.290344562312671e-05,0.35218250396635215
0.0771,4.520353656360241e-05,0.4258179984563947
0.0771,6.210169418915616e-05,0.4405888005144865
0.0771,8.531678524172815e-05,0.0
0.0771,0.00011721022975334806,0.0
0.0771,0.00016102620275609394,0.0
0.0771,0.0002212216291070448,0.0
0.0771,0.0003039195382313198,0.0
0.0771,0.00041753189365604,0.0
0.0771,0.0005736152510448681,0.0
